source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,event_year,event_month,event_day,event_month_sin,event_month_cos,coordinate_valid,state_normalized,is_ner,state_assignment_method
Indian Express,http://indianexpress.com/article/india/india-news-india/at-least-10-killed-in-landslides-in-assam-rescue-operations-underway-2806810/,9334,2016-05-18 08:00:00,,"Bilaipur, Hailakandi district, Assam, India","One of two landslides in Bilaipur triggered by the same rainfall event. Ten people were killed in landslides in Karimganj and Hailakandi districts in Barak Valley in Assam on Wednesday following incessant rains. In neighbouring Hailakandi district, two incidents of landslide killed four persons at Bilaipur and a six-year old boy at Ramchandi area, police officials said. The debris fell on two houses where the victims were sleeping early in the morning, they said. NDRF and police have been engaged in rescue and relief operations.","Bilaipur, Hailakandi district, Assam, India",1km,landslide,continuous_rain,unknown,unknown,2,0,,,,glc,9334,India,IN,Assam,10942,Lāla,11.80305,08-03-2016 13:38,11/20/2017 15:17,2/15/2018 15:51,92.7264,24.5204,2016,5,18,0.8660,-0.5000,True,Assam,True,administrative
The Hindu,http://www.thehindu.com/news/national/many-killed-in-arunachal-landslip/article8798739.ece,8237,2016-07-01 00:00:00,,"Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India","At least five persons, including two women, were killed on Friday, while five others remained missing in a landslip that buried several houses in Arunachal Pradesh’s West Kameng district, which is being lashed by torrential rain.  The landslip occurred when a small hillock near the Old Inspection Bungalow caved in and buried several houses in Bhalukpong town, West Kameng district Superintendent of Police A. Koan said. While five bodies were retrieved from the debris, five others were still missing as rescue operation had to be suspended due to darkness.  Three rescued  The SP, who is camping at Bhalukpong to supervise rescue operations, said torrential rain in the past couple of days have triggered flood-like situation in the town bordering Assam.         Three persons have been rescued from the debris, but they have sustained serious injuries, he said.","Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India",1km,landslide,downpour,large,unknown,5,3,,,,glc,8237,India,IN,Arunachal Pradesh,18739,Rangāpāra,19.7667,07-05-2016 16:56,11/20/2017 15:17,2/15/2018 15:51,92.6351,27.0136,2016,7,1,0.0000,-1.0000,True,Arunachal Pradesh,True,administrative
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203561_1_artificial-floods-guwahati-municipal-corporation-gs-road,4859,2013-05-11 00:00:00,,"Sarania Hills, North Guwahati, Guwahati, Assam,","Landslides occurred in the Nursery area and Maligaon in Nilachal Hills, Sarania Hills and Boragaon on Saturday, alarming hill residents, whose number has crossed two lakh in Guwahati, said sources. Junu Chakraborty (50) was injured in the Nursery area after a wall of her house collapsed on Saturday morning. However, she is out of danger. There are no reports of injury from other parts of the city. A family miraculously escaped unhurt when earth fell on their house in the Sarania Hills.","Sarania Hills, North Guwahati, Guwahati, Assam,",5km,landslide,rain,medium,unknown,,1,,,,glc,4859,India,IN,Assam,899094,Guwahati,1.62505,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7599,26.1771,2013,5,11,0.8660,-0.5000,True,Assam,True,administrative
morungexpress,http://www.morungexpress.com/frontpage/69382.html,3916,2011-08-13 08:00:00,,"Chumukedima, Dimapur","22 mudslides, 4 major slides. Road closed","Chumukedima, Dimapur",10km,mudslide,downpour,medium,unknown,0,,,,,glc,3916,India,IN,Assam,135860,Dimāpur,17.73969,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.8067,25.7713,2011,8,13,-0.5000,-0.8660,True,Assam,True,administrative
www.thehindubusinessline.com,http://www.thehindubusinessline.com/news/states/landslide-blocks-polo-river-in-arunachal-pradesh/article4996075.ece,5250,2013-08-01 00:00:00,,"Polo River At Polosang, Arunachal Pradesh","Arunachal Pradesh Government today sounded red alert following reports of a massive landslide which blocked the flow of Polo river at Polosang last week, reversing the flow of its water toward China. Disaster management Director Y. W. Ringu alerted Kurung Kumey Deputy Commissioner and SP to take steps to evacuate the people living in flood-prone lower belt along Kurung river, to safer places to avoid loss of life and property, official sources informed. Polo is a major tributary of Kurung River in Sarli circle of remote Kurung Kumey district in the State.","Polo River At Polosang, Arunachal Pradesh",10km,mudslide,rain,medium,unknown,,,,,,test,5250,India,IN,Arunachal Pradesh,0,Douyu,58.34526,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.0515,27.8837,2013,8,1,-0.5000,-0.8660,True,Arunachal Pradesh,True,administrative
Hindu,http://www.thehindu.com/news/states/other-states/article2276615.ece,3805,2011-07-19 00:00:00,,200 meters from Teesta Bridge towards Siliguri,"The ongoing monsoons have once again started to take its toll along NH-31A, with various places along the West Bengal-Sikkim highway being blocked because of landslides, police said.  After closing down the highway for over 12 hours at Rambi in the West Bengal side on June 17, the rains have once again disrupted traffic along the highway since Tuesday.  “The highway is blocked at a place around 200 meters from Teesta Bridge towards Siliguri. The spot which is near the Shiv Mandir at the infamous Likhey Bhir is informed to have lost a section of the road due to heavy rains,” Janmukti Chalak Mahasangh’s (JCM) president Milan Pradhan said.  The section of the road broke down at around mid-night on Tuesday after which traffic came to a standstill with vehicles on either side returning back to their destinations or taking alternative routes via Darjeeling, Kurseong or Mirik, police said.  Drivers are also taking the route via Kalimpong-Lava-Gurubathan and Damdim and entering Siliguri throug",200 meters from Teesta Bridge towards Siliguri,1km,landslide,rain,medium,above_road,0,,,,,glc,3805,India,IN,Sikkim,3596,Jorethang,4.44389,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,88.42572376,27.05374234,2011,7,19,0.0000,-1.0000,True,Sikkim,True,administrative
e-pao.net,http://e-pao.net/GP.asp?src=16..070711.jul11,3738,2011-07-06 00:00:00,,"National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)","Imphal, July 06 2011: In a tragic incident of nature taking toll on human, a massive landslides along NH 53 today killed six personnel of Indian Reserved Battalion (IRB) and Manipur Rifles even as seven personnel were critically injured.  According to police report, the convoy led by AC 2nd IRB S Ingo was heading to Jiribam district headquarters to escort loaded freight trucks and oil tankers.  They had just reach Sinam Khul near Kotlen about 25 km from Imphal when the landslide struck them hit the bus in which they were travelling.  The bus was travelling with five commando teams and some personnel on other vehicles as Road Opening Party (ROP) .  The six ill fated personnel who were killed in the tragic accident were Havildar Yaima of 5th IRB, rifleman Diamond of 5th MR, rifleman Surchandra of 5th MR, rifleman Maradona of 6th IRB, rifleman Lakshman of 8th MR and rifleman Nasir Khan of 2nd MR.The injured personnel were 1st MR rifleman T Sandang Maring (31), 3rd IRB personnel Takhellamb","National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)",50km,landslide,downpour,medium,unknown,6,,,,,glc,3738,India,IN,Manipur,223523,Imphal,0.44836,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.9482,24.8063,2011,7,6,0.0000,-1.0000,True,Manipur,True,administrative
Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,2426,2010-09-13 00:00:00,,"Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram","Sep 15, 2010  AIZAWL: Lunglei-Lawngtlai road was also blocked by a heavy landslide at =hual\hu village this afternoon. The landslide also washed away the house of Vanlallawma. Luckily all the family members managed to run out of the house before the house collapsed with the pressure. A number of vehicles were stranded on both sides of the road. Among the stranded passengers, the Rajya Sabha Member, Mr. Lalhmingliana and some MNF Party leaders were also there. The Additional DC, Mr. T. Lalduhawma visited the landslide victim and promised that the government will give assistance to the family as per rule.","Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram",25km,landslide,downpour,medium,unknown,0,,,,,glc,2426,India,IN,Mizoram,52728,Lunglei,21.89059,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.8416,22.7176,2010,9,13,-0.8660,-0.5000,True,Mizoram,True,administrative
The Sangai Express,http://www.thesangaiexpress.com/page/items/54212/massive-landslide-along-maram-peren-road-downpour-creates-havoc-in-different-parts,7266,2015-07-22 00:00:00,,Yangkhullen-Tamphung road till Nagaland border,"Torrential rain in the last many days has created havoc in many places of Senapati district. Sources specified of major landslides in different locations including 15 kms from Maram, 22 kms to 30 kms between Sangkhumai and Willong, Willong-Yangkhullen stretch and Yangkhullen-Tamphung road till Nagaland border.",Yangkhullen-Tamphung road till Nagaland border,10km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7266,India,IN,Manipur,92113,Kohima,29.57629,7/23/2015 16:36,11/20/2017 15:17,2/15/2018 15:51,93.8794,25.5098,2015,7,22,0.0000,-1.0000,True,Manipur,True,administrative
e-pao.net,http://e-pao.net/GP.asp?src=9..070909.sep09,1129,2009-08-30 00:00:00,,"Road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, Manipur","Following heavy landslide on the road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, several villages have been cut off from the outside world for the last seven days. Eight villages are situated along the 8 km stretch of road between Gammom and Chamu, which is near the Indo-Myanmar border, around 123 kms from the district headquarters.","Road stretch from Gammom to Chamu village, under Kamjong block, Ukhrul district, Manipur",50km,landslide,downpour,medium,unknown,,,,,,glc,1129,India,IN,Manipur,8797,Yairipok,42.70454,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,94.4182,24.8628,2009,8,30,-0.5000,-0.8660,True,Manipur,True,administrative
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2166,2010-07-29 00:00:00,,"Highway 53 at Tupul, Tamenglong district","As per media report a landslide triggered by rains occurred on 29th July, 2010 on the National Highway 53 at Tupul area in Tamenglong district. The landslide disturbed the connection of Manipur with Silchar.","Highway 53 at Tupul, Tamenglong district",10km,landslide,downpour,medium,unknown,0,,,,,glc,2166,India,IN,Assam,7176,Mahur,45.33486,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,93.5027,24.9786,2010,7,29,0.0000,-1.0000,True,Assam,True,administrative
Telegraph India,http://www.telegraphindia.com/1070830/asp/northeast/story_8253906.asp,213,2007-08-26 00:00:00,,Shillong Road at Kuliang in the Jaintia Hills,Telegraph India,Shillong Road at Kuliang in the Jaintia Hills,unknown,landslide,rain,medium,unknown,,,,,,glc,213,India,IN,Assam,39982,Hāflong,23.42741,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.8339,25.2946,2007,8,26,-0.5000,-0.8660,True,Assam,True,administrative
thesop.org,http://thesop.org/story/20120701/woman-killed-in-guwahati-by-landslide.html,4426,2012-06-22 00:00:00,,Lalunggaon near Gorchuk area,"On June 22, three people including two children of a family were killed in a landslide incident at Lalunggaon near Gorchuk area in the city.Thousands of families live at the bottom of 18 hills in the city. These families have allegedly encroached on the land of the hilly area.",Lalunggaon near Gorchuk area,5km,landslide,downpour,medium,unknown,3,,,,,glc,4426,India,IN,Assam,899094,Guwahati,7.45913,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,91.7162,26.1226,2012,6,22,0.5000,-0.8660,True,Assam,True,administrative
The Northeast Today,http://www.northeasttoday.in/two-women-buried-alive-in-shillong-landslide/,8366,2015-09-23 15:00:00,,"Shillong, Meghalaya, India","Two women were buried alive under a massive pile of debris following a landslide at Lamavilla area in Shillong, Meghalaya on Wednesday afternoon triggered by heavy rainfall over the past few days.  The incident occurred when a retaining wall collapsed onto the houses below. The deceased women have been identified as Meenu Thapa (40’s) and Karuna Shreshta (25). The deceased were tenants of one Bina Lama. A five-year-old child Aditya Shrestha sustained serious injuries and was rushed to the hospital.  Soon after the news of the landslide, a team from the State Disaster Response Force rushed to the spot and started relief works. Incidentally, Wednesday’s landslide comes exactly a year to the day when eight persons including a pregnant woman were buried alive following a massive landslide triggered by incessant rainfall in Mawbah locality in Shillong.  When contacted, East Khasi Hills Deputy Commissioner P.S. Dkhar said he has asked the Meghalaya Urban Development Authority to conduct an i","Shillong, Meghalaya, India",5km,landslide,downpour,medium,natural_slope,2,1,,,,glc,8366,India,IN,Meghalaya,132842,Shillong,1.85404,07-06-2016 14:37,11/20/2017 15:17,2/15/2018 15:51,91.893,25.583,2015,9,23,-0.8660,-0.5000,True,Meghalaya,True,administrative
Telegraph India,http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp,1934,2010-06-03 05:00:00,,Rongpur village under Bhairabhnagar panchayat in Karimganj district,"Two died and five others were injured yesterday around 5am when their bamboo huts were crushed in a mudslide on the foothills at Rongpur village under Bhairabhnagar panchayat in Karimganj district.  Sources in Karimganj police station today said the dead have been identified as Dhalai Mia, a 50-year-old farmer, and his youngest son Fakrul Islam, 12. The injured, including Mia’s wife Lesa Bibi, 45, and their granddaughter Nurana Begum, 5, are being treated in the nearby Ramkrishnanagar hospital.  The site of this mishap is about 85km from this town.  This is the third major landslide in the Barak valley in the past two years.",Rongpur village under Bhairabhnagar panchayat in Karimganj district,25km,landslide,downpour,medium,unknown,2,,,,,glc,1934,India,IN,Assam,31031,Hailākāndi,20.39416,04-01-2014 00:00,11/20/2017 15:17,2/15/2018 15:51,92.3814,24.6005,2010,6,3,0.5000,-0.8660,True,Assam,True,administrative
Zee News,http://zeenews.india.com/news/north-east/landslide-in-tawang-area-of-arunachal-pradesh-watch-video_1878690.html,7655,2016-04-22 02:30:00,,"Tawang, Arunachal Pradesh","TRMM shows no significant rainfall accumulation. Article: Continuous rain in the last couple of days led to a landslide at Famla village in Arunachal Pradesh's Tawang district early Friday, killing 17 people.","Tawang, Arunachal Pradesh",5km,landslide,continuous_rain,medium,above_road,17,0,,"http://timesofindia.indiatimes.com/thumb/msid-51950784,width-400,resizemode-4/51950784.jpg",,glc,7655,India,IN,Arunachal Pradesh,4831,Tawang,6.69648,4/23/2016 2:02,11/20/2017 15:17,2/15/2018 15:51,91.8569,27.5799,2016,4,22,1.0000,0.0000,True,Arunachal Pradesh,True,administrative
Business Standard,http://www.business-standard.com/article/pti-stories/three-injured-houses-collapse-in-landslide-in-arunachal-116080700399_1.html,9464,2016-08-05 00:00:00,,Babrang village under Jang circle in Tawang district,"Three persons were injured and eight houses collapsed following landslides triggered by torrential rain at Barbara in Tawang district of Arunachal Pradesh, an official said today.",Babrang village under Jang circle in Tawang district,5km,landslide,downpour,medium,unknown,0,3,,http://www.arunachaltimes.in/wp-content/uploads/2016/08/Landslide-washes-away-8-300x206.jpg,,glc,9464,India,IN,Arunachal Pradesh,4831,Tawang,5.03841,8/16/2016 21:47,11/20/2017 15:17,2/15/2018 15:51,91.9754,27.5754,2016,8,5,-0.5000,-0.8660,True,Arunachal Pradesh,True,administrative
